PC1,PC2,cluster_kmeans,cluster_agg
2.663406335669418,0.44455950473577693,0,1
2.633037348347199,0.5833176990513596,0,1
2.8664342834119574,0.8001024792288481,0,1
2.332195534084353,0.17563502208016182,0,1
3.363853001963774,1.2410775241749143,0,1
2.529091617894494,-1.0976628177703263,0,1
2.2443241774060296,-1.9556308982580182,0,1
2.457992772657973,-0.7300617686621891,0,1
3.5602486532772892,0.8546157558021299,0,0
3.114302650220075,0.9270743783794054,0,1
3.6792569314690544,1.675643738955795,0,1
3.5016086248075604,1.7141111041644295,0,0
1.909154122739276,-0.5430631457075865,0,1
3.313313806812777,0.8835046860218694,0,1
2.500150986742205,0.5979567769350042,0,1
3.480843919895272,1.3465988859825306,0,1
2.285985899760442,0.9512102815299356,0,1
2.6854299633113787,1.136423685485307,0,1
3.915191592935036,-1.5326133975646337,0,0
2.0903693855167385,0.7991183226821725,0,1
2.5866750303258965,-0.6112921494721891,0,1
2.4884910893822103,0.6275570182935069,0,1
3.3521800747862702,0.7552046096975111,0,1
2.8429844368676407,0.5960996066574651,0,1
2.3937352561708884,-0.3911241059326453,0,1
2.8547505905162263,1.0594172458219169,0,1
3.4871678599870433,2.0565872963890066,0,1
2.96324741954344,-1.0559107026367367,0,1
4.163427526587664,3.4034935012929246,1,0
1.855200778020397,-0.37837623325140535,0,1
2.1686891369245305,0.687012273833632,0,1
1.7267140456761725,-0.28694537522513763,0,1
2.8772908393518595,-0.7159018341984172,0,0
2.938149992394106,-0.7665092938576961,0,1
2.8147787637879067,1.3175094323987373,0,1
1.8050180625687071,-0.5338393305783661,0,1
2.066810214234346,-0.14693523616532866,0,1
3.7716932392345908,1.700562496340941,1,0
4.179666446837961,2.442411007176975,1,0
2.6493852288245843,1.1185592929413628,0,1
2.3010049934044305,1.3780332528357073,0,1
2.582013652364828,-0.45475778422163277,0,1
3.670604737965806,2.171438746244729,0,0
2.821754640310364,1.2792631446639195,0,1
2.39877613417319,0.2937986001048364,0,1
2.0309796503520894,0.3787584954802543,0,1
3.0948005386218695,-0.1147766713486748,0,0
1.711826018949601,-0.32253391625642286,0,1
3.122769277374512,0.8664776815099992,0,1
2.6519730571492253,1.30437879903879,0,1
3.431679077793381,1.0261385769333977,0,0
3.6351562547225504,1.7014535022721284,0,0
2.073865330222714,-0.7041994887518287,0,1
2.1100800234332624,0.10218830678280282,0,1
3.2686064289702768,1.1568713572964968,0,0
2.8930475775919025,1.2553090985807422,0,1
2.102622167562922,1.2686442748426328,0,1
1.4794036173045342,-0.0923374771385662,0,1
2.7583701631950457,1.3388155405072493,0,1
3.3303240068646467,2.044692912058939,0,0
2.513027998331667,0.41774178172745585,0,1
1.622007137645347,-1.8041436953452465,0,1
3.1851311435183542,2.287009438356523,0,0
1.7500774978067455,-0.010976884077407658,0,1
3.0744892781301454,0.8989602870856556,0,1
1.8304777539983998,-0.6618416086619572,0,1
2.6726997683878126,0.7216632261837143,0,1
1.6431958686495227,-1.7173359097695755,0,1
2.0714425465312236,0.2730262011767368,0,1
2.7747397537348126,0.5513635448901142,0,1
1.6558036138541994,-0.5436567707615375,0,1
1.899447954150198,1.048713250446163,0,1
2.7033461522540723,0.4493708966782102,0,1
2.4899247107911497,1.1403328293063595,0,1
1.962505191528188,0.1882607787996269,0,1
3.5833541573359446,3.0370915174134034,0,0
2.6992789507091475,2.61497195561021,0,1
2.6415810322499116,1.4241853891365877,0,1
2.3772718938836825,0.16505148074164389,0,1
3.766263165528542,1.9588888339845199,1,0
1.889416254908428,0.8174290186471678,0,1
2.262941615930864,1.0143715132525517,0,1
2.6341463840269084,0.6897868629313615,0,1
1.571225408392921,-1.2460788058450283,0,1
4.206117392393623,2.3248098772427754,1,0
2.9445561502984945,1.1570012834137646,0,1
1.8904611607365471,0.3225054119397209,0,1
2.9937325738991833,1.4952979591868856,0,1
2.23669027108437,0.26171210442966797,0,1
2.3356400948870375,0.1745078391151374,0,1
2.601519264306993,0.9580972505678045,0,1
2.4862473166440546,0.4264501801792581,0,1
1.863812551758082,-0.6109044762550051,0,1
2.0983595082724857,1.5583516844757437,0,1
2.23233906991222,0.4557275977164092,0,1
2.789911622441223,1.6995110236062505,0,1
2.2560655359246717,0.5014051484722459,0,1
1.6710097794914636,-0.2438052569295086,0,1
1.8043992059769938,0.9090299229070696,0,1
3.218118837079735,0.9185925103200356,0,0
1.6723199762889893,-0.1916954892145374,0,1
2.4597771043505245,1.7320681991418532,0,1
2.0273004069375085,0.3749946630417785,0,1
2.7465210823336874,0.9371301326010537,0,1
1.8448014021260895,0.3774294266137031,0,1
1.7065533108871296,0.9741236519033312,0,1
2.331297900492476,1.9343297500636283,0,1
2.1131725144212234,0.4613811185338729,0,1
2.076434402335154,-0.4813945363461245,0,1
1.9740184529136777,0.3978851338052259,0,1
2.4294876664663865,0.22131660974751183,0,1
1.9951604599970125,-0.49102101387951075,0,1
2.5941840117612434,0.03495142201361951,0,1
1.3234637852601367,0.04735469460437217,0,1
2.1627902942373844,0.842005096786764,0,1
1.9210198396017317,0.980089779434073,0,1
2.532075945230862,1.2324893009797957,0,1
1.7926632368969095,0.8171975840784766,0,1
2.3888530145685927,0.9835476820354987,0,1
2.0593664643001484,0.22280216015269685,0,1
1.6497671555432813,-0.6001169279904311,0,1
2.405559277389098,1.4675700362573716,0,1
1.6161554290998883,0.3688013099106845,0,1
2.0567119868855728,0.4854518389995119,0,1
2.260989913276028,0.411618410848931,0,1
1.7593495581174319,-0.8337253150053375,0,1
1.7162691637606002,0.4507814704889704,0,1
1.5729434831385958,-0.08922069342359015,0,1
1.364678361690899,-0.2587076372949107,0,1
2.586057678086108,0.13892373524178847,0,1
1.478368717609823,0.25373599617791265,0,1
1.347772325357034,-0.8323584391820978,0,1
2.3377453450879475,1.3887313608749103,0,1
1.817240730958136,0.1508914343168105,0,1
2.701658623755845,0.9506502271306474,0,1
1.6873613775169005,0.4315337226288062,0,1
1.4932646136973167,0.032952237922415716,0,1
1.7788475820234764,-0.4570484289185025,0,1
1.3609131610787468,-0.881807213858966,0,1
1.2620604120553032,-0.7504894899986714,0,1
1.1127863751908753,-2.3501178310585193,0,1
1.8508014655649978,0.9898488878517678,0,1
1.4932282417488216,0.7613808603672865,0,1
0.29937948609175336,-4.097372919275334,0,1
5.01075551278857,4.145518103751241,1,0
1.6430557708435016,-0.42181624704558385,0,1
1.9514416267334562,0.8176398549729014,0,1
1.7162780906076962,0.5675604245249478,0,1
2.2404833707448866,0.5305182825738172,0,1
2.9236941116101005,1.2007512374818237,0,0
2.03555584020479,0.24773131671534215,0,1
1.9156210164167662,0.32424017973707725,0,1
1.9123085662585384,0.8080223153899979,0,1
1.5477700318535084,0.48780470948709803,0,1
1.3630648824375444,-0.1440857671987264,0,1
1.1246739720625918,-2.1799619264222825,0,1
1.3429899986382539,-0.5408890795668683,0,1
1.9781812279532072,1.0018053627652936,0,1
1.6359992866620336,-0.4950716561232126,0,1
1.3499261711286576,-0.14215891470918787,0,1
2.126376816712663,-0.39923127987391893,0,1
1.146419757074907,0.5222016248694163,0,1
2.2978348928556294,-2.126604081472327,0,0
2.205695393083537,1.291832486659889,0,1
1.96043409536924,1.8836955653905243,0,1
1.3621353515845676,-0.2346078437777022,0,1
1.968849934160565,0.412933584231579,0,1
4.860916442225015,5.4211692575302,1,0
1.421541707928032,-0.5526456567696634,0,1
1.4647463247092116,0.26275647561395193,0,1
1.9711134109375477,1.349161725181581,0,1
0.4564145009626309,-2.799195718674593,0,1
1.4823184536496168,0.2569415965490936,0,1
1.9022548413090297,1.277080571529195,0,1
0.9783961515155859,-2.0954726232499885,0,1
2.1480844465974522,-1.1850417033921288,0,0
2.622241411060504,2.0341487938890337,0,1
1.6431610279103932,0.6143540708806486,0,1
1.209494993564011,-0.5620905640973372,0,1
1.3665631372355511,-0.7106830408914565,0,1
1.9171643480435063,1.1585911021470057,0,1
1.1806299897281014,0.7178502842140557,0,1
3.10059750931352,2.2394413862910163,0,0
2.0184187952864807,-0.20784743955370844,0,1
1.962257823285857,0.32849890463738946,0,1
1.3821566407652985,-0.49396367288692017,0,1
1.3490430210411382,0.6827875220747868,0,1
1.8783204390564403,-0.25035708924316075,0,1
2.6414247499487313,-1.0669904581160305,0,0
1.0380536092395527,-0.8781656976025547,0,1
1.451265086712355,-0.04858200403673927,0,1
1.4827537101771031,-0.31515669034462646,0,1
1.6305131100312684,-0.46702852050341964,0,1
1.641866260963783,0.7272615960036936,0,1
1.5918752575677895,0.9057711502485087,0,1
1.573059810234196,0.6153703389933849,0,1
2.4238817916333195,0.481822278063443,0,1
1.7464378160961977,0.8089596429699578,0,1
2.0023896429736388,0.9417651174224313,0,1
1.9681010423284775,1.8733804108827035,0,1
1.0818694303960796,-0.7354023427683496,0,1
2.4820940553751862,1.335693529560703,0,1
1.650382441840333,0.6507529633913065,0,1
1.4161408129017965,0.6640793524015373,0,1
1.487990061621157,-0.45858676925095776,0,1
1.8185864123606235,0.6610016403712468,0,1
1.0047465969763367,-0.033562972656113084,0,1
2.3520812358569785,0.7190695757958556,0,1
1.139594955417305,-0.6411918051740226,0,1
1.9706558916648491,0.9115436295921767,0,1
